,2022,name,Tuition,Enrollment Numbers,super_opeid,type,tier,tier_name,iclevel,region,state,cz,czname,cfips,county,multi,count,female,k_married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,shareimputed,imputed
213,213,widener university,49706,2912,3313.0,2.0,6.0,Selective private,1.0,1.0,PA,19700.0,Philadelphia,42045.0,Delaware,0.0,482.333333333333,0.44574982,0.59613645,0.020144884,0.00065735343,124080.028264297,96000.0,0.663971050945577,0.060739812000000004,0.12290116,0.16442120000000002,0.27490765,0.37703013,0.17334564,0.070097692,0.012485445,0.00071153021,0.68707937,56753.637528615196,53400.0,56600.0,0.081191033,0.085861489,0.097756013,0.1163711,0.22149459,0.47851676,0.26620808,0.11344264,0.013528868999999999,0.5860759,0.63347846,0.69867998,0.70743209,0.70092463,0.19339520000000002,0.10290268,0.10791335,0.26413015,0.33165863,0.08635541099999999,0.12572125,0.14780909,0.27974519,0.36036906,0.07134391400000001,0.10103923,0.10725992,0.22087243,0.49948454,0.068579525,0.092512846,0.13721192,0.21135570000000004,0.49033993,0.087308779,0.090202227,0.096263252,0.20330194,0.52292377,0.010822448,0.005621261,0.01284993,0.0020573738,0.025202937,0.44204649,0.49655131,0.57425129,0.65355581,0.62109971,0.0,0.0
214,213,western new england university,40380,2552,2226.0,2.0,6.0,Selective private,1.0,1.0,MA,20800.0,Springfield,25013.0,Hampden,0.0,488.666666666667,0.44474763,0.62980825,0.020167123999999998,0.0007183000599999999,114938.230218281,99300.0,0.68511148669222,0.038180862,0.098275468,0.18207181,0.2966724,0.38479948,0.17576456,0.06731883400000001,0.0053194468000000005,0.00010459584999999999,0.73077226,62383.9747212867,57100.0,59500.0,0.057827774000000005,0.062328123,0.057649106,0.10037124,0.26940501,0.51024652,0.29163513,0.13066509,0.011921678,0.75423151,0.70677996,0.71300387,0.73654801,0.73852623,0.030535617999999997,0.10915934,0.10177244,0.23033282,0.52819979,0.056976333,0.09132278699999999,0.14679363,0.29547325,0.40943393,0.075169049,0.061673875999999996,0.098022185,0.28318933,0.48194557,0.054658201,0.048060685,0.0956835,0.26436833,0.5372293,0.06668701,0.049426164,0.09310185900000001,0.26398519,0.5267998,0.018813092,0.0078286733,0.0033854716,0.013829859,0.014851047,0.58522588,0.53305602,0.64366716,0.63856298,0.64563447,0.0,0.0
215,213,university of maine,33586,9465,133.0,1.0,5.0,Selective public,1.0,1.0,ME,20001.0,Bangor,23019.0,Penobscot,1.0,4470.66666666667,0.56717867,0.55241311,0.013956943999999999,0.0005232099799999999,88180.05036650949,72600.0,0.568126341624115,0.097396366,0.16574511,0.24548033,0.28926125,0.20211698,0.086686321,0.039024718,0.0055598435,0.00037469703,0.56202447,38128.016983682995,34300.0,37100.0,0.10090663,0.11082093,0.16051961,0.24691725,0.27361339,0.20812885,0.090017557,0.035990041,0.005273485600000001,0.49747542,0.52415341,0.55334979,0.58584315,0.60063279,0.17095463,0.22009744,0.24668056,0.21896693,0.14330046,0.13069843,0.1938881,0.26715738,0.26005873,0.14819731,0.11084923,0.1585474,0.27021176,0.27464432,0.18574733,0.091772206,0.14200233,0.24384177,0.28831613,0.23406753,0.092770495,0.13334297,0.20654270000000002,0.28876781,0.27857605,0.005371965899999999,0.0027046264,0.0039760424,0.0044141561,0.010138251,0.46094989999999997,0.51509804,0.5550217,0.57781881,0.5875597,0.0,0.0
216,213,university of hartford,44885,4521,1422.0,2.0,6.0,Selective private,1.0,1.0,CT,20901.0,Bridgeport,9003.0,Hartford,0.0,978.666666666667,0.49659401,0.50857264,0.013198072,0.00030669081,172243.723135218,106300.0,0.714998387754451,0.043521419000000006,0.095023975,0.15621334,0.23905876,0.46618244,0.29519802,0.17629012,0.036005009,0.0044254878999999995,0.65237433,54098.8271005407,47400.0,50400.0,0.086228035,0.09437501400000001,0.11783905,0.14478567,0.24193513,0.40106505,0.21656109,0.1026636,0.018225562,0.57974863,0.6375246,0.65234911,0.6639809,0.65623802,0.15749635,0.11417212,0.1874108,0.23766603,0.30325463,0.093787916,0.12725723,0.15637043,0.27890009,0.34368432,0.08238785,0.12654242,0.1622031,0.23295826,0.39590833,0.086851038,0.10623302,0.14040035,0.25087199,0.41564359999999995,0.096476972,0.11929683,0.13485733,0.23322423,0.41614464,0.0070468937,0.0068546608,0.010698994,0.012353962,0.027119996,0.43907341,0.43474022,0.48979181,0.53208649,0.52434587,0.0,0.0
218,213,texas tech university,24092,33269,3644.0,1.0,5.0,Selective public,1.0,3.0,TX,30802.0,Lubbock,48303.0,Lubbock,0.0,4093.3333333333303,0.48786646,0.66575867,0.015510181000000001,0.0013088086999999999,149180.210845888,110300.0,0.717113648461791,0.045976317999999995,0.085854888,0.14165913,0.23314662,0.49336293,0.28888646,0.15264884,0.024215157999999997,0.0016240792000000001,0.66261339,61953.5985516974,48800.0,53400.0,0.10282154,0.11331806,0.09874083800000001,0.11907549,0.24223253,0.426633,0.25802729,0.14872979999999997,0.035660133,0.61415052,0.63621962,0.64496726,0.66950959,0.67353064,0.12576105,0.13684967,0.15170988,0.24832788,0.33735153,0.11860044,0.11095697,0.14248110000000003,0.27078983,0.35717168,0.10417057,0.10033202,0.14584561,0.28200364,0.36764818,0.099346869,0.09885533199999999,0.12790844,0.25277308,0.42111629,0.12046812,0.09255268400000001,0.10010065,0.22029445,0.46658412,0.028467017999999997,0.024699272999999997,0.028158698,0.027200642999999997,0.044389427,0.57341027,0.61551726,0.63704371,0.69173807,0.67907566,0.0,0.0
219,213,nova southeastern university,34570,6314,1509.0,2.0,6.0,Selective private,1.0,3.0,FL,7000.0,Miami,12011.0,Broward,0.0,286.33333333333303,0.69615835,0.49463427,0.032588042000000005,0.0,101304.97136023,64000.0,0.5473784743976261,0.1351656,0.20490465,0.21428558,0.18942094,0.25622326,0.15546438,0.085882805,0.015008927,0.0012181402,0.63001156,56746.054873945,43500.0,48100.0,0.11282153,0.12118506,0.12190218,0.1584563,0.23178405,0.3666724,0.23941024,0.1544039,0.036107812,0.56945014,0.59923023,0.61244458,0.69099951,0.65618008,0.16393033,0.12706146,0.19367528,0.27423567,0.24109715,0.14265075,0.14136998,0.16307557,0.21661204,0.33629158,0.14184225,0.14674358,0.13552718,0.20659928,0.36928773,0.05543448,0.08662030800000001,0.18443371,0.24471453,0.42879695,0.11280127,0.10891965,0.13615467,0.23302607,0.40909833,0.0,0.04552203,0.048882960999999996,0.012004511,0.054762073,0.35172117,0.49634349,0.47970256,0.51360196,0.56712365,0.0,0.0
220,213,lipscomb university,35752,2997,3486.0,2.0,6.0,Selective private,1.0,3.0,TN,5600.0,Nashville,47037.0,Davidson,0.0,482.666666666667,0.55870163,0.71781135,0.006195535,0.00067729387,198450.39936550398,106400.0,0.7156882431378679,0.04206924099999999,0.09171401,0.14010447,0.25997204,0.4661403,0.25446588,0.14822242,0.034203626,0.006212930699999999,0.60366315,50969.3379688579,40300.0,43800.0,0.11712505,0.1289053,0.12739342,0.16438052,0.26865411,0.31066671,0.19289939,0.10903407,0.024669383,0.5328901999999999,0.56375664,0.59678912,0.59504676,0.62477356,0.1493372,0.23672546,0.13358143,0.33308598,0.14726995,0.13993917,0.14906654,0.15764584,0.29668918,0.2566593,0.10103106,0.13339521,0.17694339,0.3306962,0.25793415,0.11451639,0.13941985,0.192996,0.27802938,0.27503839,0.1412932,0.10475072,0.14875004,0.23344693,0.37175909,0.016099503,0.014855432,0.014615504,0.010661841000000002,0.038207725,0.59264791,0.60344088,0.62749475,0.75532562,0.75783354,0.0,0.0
221,213,kent state university,20800,21621,3051.0,1.0,5.0,Selective public,1.0,2.0,OH,15200.0,Cleveland,39133.0,Portage,0.0,5234.33333333333,0.59103358,0.56936604,0.010914355,0.00019125368000000003,94457.1220079364,78400.0,0.603592128501017,0.068991691,0.13708657,0.24241550000000003,0.32206115,0.22944519,0.10153652,0.046375714000000005,0.0066401609,0.00051620445,0.57841522,40439.6367339243,36800.0,39700.0,0.096953444,0.10828304,0.15237522,0.21397203,0.29146054,0.23390926,0.094977684,0.042308897000000005,0.007029552,0.49767619,0.5505392,0.56045455,0.59769315,0.61126393,0.16576965,0.20467085,0.26294973,0.20841169,0.1581981,0.12789778,0.16624801,0.24383625,0.27084595,0.19117206,0.11053567,0.16676135,0.22678755,0.29959109,0.1963243,0.09069173800000001,0.14011419,0.20978971,0.30423519,0.25516918,0.10159029,0.13037269999999998,0.17373246,0.30222762,0.29207695,0.0027721263,0.0037353183,0.0049566897,0.007123199300000001,0.012336507,0.44535592,0.51867706,0.56512624,0.61083132,0.58321601,0.0,0.0
222,213,george fox university,38520,2481,3194.0,2.0,6.0,Selective private,1.0,4.0,OR,38901.0,Eugene,41071.0,Yamhill,0.0,296.33333333333303,0.61192352,0.72754705,0.011665585,7.8236233e-05,109181.37656425801,89000.0,0.6631239273819,0.044805582999999996,0.11381292,0.21871711,0.28755254,0.33511183,0.15017173,0.080184989,0.013309986000000001,0.00016296907,0.57713586,44048.6233346808,39200.0,47100.0,0.14365907,0.16308817,0.14375156,0.15400079,0.24563962,0.29351988,0.17084332,0.074662916,0.0099866241,0.60643232,0.55569178,0.57701033,0.58541483,0.57347977,0.11630399,0.12594131,0.19397949,0.30341509,0.26036009,0.21120676,0.12624042,0.16618115,0.19650604,0.29986566,0.15220799,0.15253194,0.16476339,0.23931782,0.29117888,0.15511029999999998,0.12657221,0.15988223,0.25874367,0.29969162,0.16694781,0.16109066,0.13244756,0.2474837,0.29203029999999996,0.0017461269,0.020632017,0.0093672108,0.0043042046,0.012753186000000001,0.72974801,0.67484641,0.69806212,0.74791497,0.74691796,0.69741285,1.0
223,213,east carolina university,23593,23056,2923.0,1.0,5.0,Selective public,1.0,3.0,NC,1900.0,Jacksonville,37147.0,Pitt,0.0,2794.6666666666697,0.58909827,0.60079682,0.011932503,0.00045956534000000005,120568.60817479699,96000.0,0.668644038043234,0.061542444,0.11048505,0.17343634,0.2607621,0.39377409,0.20989044,0.094760984,0.012488611,0.0007061744099999999,0.62338138,46837.7266677973,41200.0,43700.0,0.084374078,0.092714295,0.11047060000000002,0.18298873,0.31938988,0.29443657,0.14216605,0.066512793,0.010989664,0.54696745,0.60561746,0.60347617,0.63254225,0.64300889,0.13238798,0.14495173,0.25763887,0.2711308,0.19389063,0.076421037,0.13986032,0.20531514,0.34305426,0.23534925,0.099791735,0.1147348,0.20837867,0.33306676,0.24402794,0.077755153,0.10276512,0.19682941,0.33213755,0.29051283,0.09787418699999999,0.10005993,0.14470905,0.30582684,0.35153005,0.0074674534,0.0043201176,0.0096618459,0.01196,0.01335375,0.44325349,0.51137722,0.583076,0.64172584,0.63120973,0.0,0.0
224,213,california state university fresno,12789,22611,1147.0,1.0,5.0,Selective public,1.0,4.0,CA,37200.0,Fresno,6019.0,Fresno,0.0,1656.33333333333,0.6037431999999999,0.59193456,0.041856874,0.0005944430000000001,93996.48604629961,72400.0,0.558883873611227,0.15951231,0.17229286,0.17508301,0.20834339999999998,0.28476852,0.13690145,0.054281529,0.0085306447,0.00079316931,0.62684512,50156.250698078096,44400.0,48200.0,0.10031679,0.10998976,0.12591046,0.15024458,0.25521249,0.35864279,0.16366637,0.07390221200000001,0.013146488999999999,0.58654052,0.60503531,0.6155444999999999,0.63826609,0.66120905,0.11651825,0.15261449,0.18395686,0.2845051,0.26240528,0.10614465,0.13954255,0.17528716,0.26705924,0.31196642,0.12413678,0.12958327,0.14867243,0.24189387,0.35571367,0.10815632,0.11844537,0.14199664,0.25645974,0.37494189,0.10130264,0.10590795,0.12321018,0.23891272,0.43066642,0.0037266277000000004,0.0070911315,0.010300527,0.015506617,0.022109697,0.47518712,0.54661047,0.58219701,0.62551045,0.66617447,0.0,0.0
225,213,pace university,48830,7994,2791.0,2.0,6.0,Selective private,1.0,1.0,NY,19400.0,New York,36061.0,New York,0.0,1353.3333333333298,0.59507388,0.50160986,0.084326468,0.0041901637,104767.82944696699,68600.0,0.553770070504672,0.15173292,0.19243732,0.18526562,0.1999974,0.2705667,0.15545209,0.075344518,0.012134688000000001,0.0016642258,0.7052319,68356.6361780326,60700.0,65800.0,0.097328581,0.10438566,0.086589351,0.09315121900000001,0.17359127,0.5422824,0.34858468,0.19351357,0.035503972,0.71831959,0.68093818,0.69827932,0.70739871,0.71833014,0.098959312,0.078309141,0.08935878400000001,0.17761688,0.55575591,0.12010104,0.10162356,0.09528058,0.18220817,0.5007866,0.10760339,0.083334558,0.10498757,0.16964255,0.53443193,0.10476667,0.073684894,0.10208504,0.18299975,0.53646362,0.093766481,0.09230733699999999,0.079055108,0.1609544,0.57391673,0.027615389,0.024291562000000003,0.037267216,0.044427641,0.040099017,0.46153393,0.46881136,0.49599698,0.49504155,0.55611032,0.0,0.0
227,227,university of north carolina charlotte,20542,24175,2975.0,1.0,5.0,Selective public,1.0,3.0,NC,900.0,Charlotte,37119.0,Mecklenburg,0.0,2126.0,0.55613047,0.59514904,0.01638039,0.00031420490000000004,120413.379813911,92300.0,0.655586690701224,0.06546271599999999,0.12098413,0.17214188,0.27457565,0.36683562,0.18253435,0.07904695,0.012450166,0.0009470732199999999,0.62941754,48399.8418011622,42700.0,45500.0,0.08741602300000001,0.09801583,0.11342829,0.17592159,0.28246352,0.33017078,0.16622792,0.07733482900000001,0.0093921674,0.60835987,0.61474603,0.61169428,0.64268821,0.63639784,0.1056807,0.13259761,0.24738452,0.26411244,0.25022474,0.089779198,0.11731005,0.22126618,0.27525905,0.29638559,0.10916849999999999,0.12872399,0.17717259,0.2735303,0.31140456,0.088474765,0.10031931,0.17581835,0.30150720000000003,0.33388039,0.10127245,0.11136162,0.14770423,0.27805221,0.36160949,0.0047997534000000005,0.0039547272,0.005618568000000001,0.010800503999999999,0.012721656999999999,0.436849,0.49819827,0.59926665,0.62144226,0.63376021,0.0,0.0
228,227,university of nevada reno,24680,16852,2568.0,1.0,5.0,Selective public,1.0,4.0,NV,37604.0,Reno,32031.0,Washoe,0.0,1480.66666666667,0.54097253,0.58255136,0.011658425,0.00067631056,138819.449864222,103500.0,0.703057844834197,0.040885717,0.08964203300000001,0.16196904,0.26061362,0.44688964,0.23671471,0.11722218,0.020711908,0.0017882420999999998,0.64349163,53145.9224413271,45900.0,49100.0,0.089428425,0.097777382,0.11367339,0.15257396,0.26558033,0.370395,0.19170277,0.09900618300000001,0.019549327,0.60385025,0.63387978,0.6339255,0.63901824,0.65512222,0.12109999,0.13984370000000002,0.17835547,0.27555418,0.28514662,0.09822867800000001,0.13260619,0.17735609,0.21624961,0.37555939,0.10748097,0.11046477,0.16708522,0.27443141,0.34053764,0.09186855699999999,0.12959304,0.14138420000000002,0.27625656,0.36089772,0.095482014,0.099360339,0.14651029,0.26512906,0.39351833,0.016541487,0.01500372,0.020798653,0.012177721,0.024582432999999997,0.49008235,0.56097788,0.55358535,0.58591914,0.60387301,0.0,0.0
231,227,saint catherine university,46494,2983,2342.0,2.0,6.0,Selective private,1.0,2.0,MN,21501.0,Minneapolis,27123.0,Ramsey,0.0,314.66666666666697,0.98728812,0.60108846,0.020494115,2.5081493999999997e-05,115429.965588586,84800.0,0.630586307116989,0.073180601,0.13385765,0.19176108,0.28814745,0.31305304,0.1538714,0.085250296,0.019832719,0.0011066518,0.6109851,45079.04209149889,41500.0,45000.0,0.09652338199999999,0.10251468,0.13019267,0.18773517,0.25769785,0.32185945,0.13526078,0.053748325,0.012267503999999999,0.57213825,0.57738739,0.62896818,0.59840977,0.63499171,0.15580611,0.094816796,0.20080884,0.26851982,0.28004846,0.091611996,0.1508075,0.23105487,0.29038063,0.23614502,0.067511588,0.13252087,0.22046329,0.23266339,0.34684089,0.13231301,0.13181728,0.15939569,0.2541464,0.32232767,0.08873248800000001,0.12672621,0.17219341,0.25979728,0.35255066,0.00034273419000000003,0.0,0.011390086,0.0115354,0.021511852999999997,0.46065271,0.5232172,0.58332151,0.65487909,0.62858635,0.0,0.0
232,227,gannon university,34526,3208,3266.0,2.0,6.0,Selective private,1.0,1.0,PA,16500.0,Erie,42049.0,Erie,0.0,493.666666666667,0.59756923,0.65811163,0.014403216000000002,0.001964876,97523.956042159,83300.0,0.62184878256094,0.06810405900000001,0.12422435,0.22852635,0.30785048,0.27129474,0.11124557,0.040984709,0.0050126133000000005,0.00015325461999999998,0.67716718,55336.5886832166,49000.0,51300.0,0.066136718,0.069979519,0.09621649199999999,0.14587376,0.28085631,0.40707394,0.21720381,0.10257937,0.021386689,0.54163456,0.64346117,0.66221118,0.70842636,0.70375127,0.15181404,0.20021275,0.18483731,0.25164747,0.21148837,0.091426022,0.091751993,0.225208,0.24568263,0.34593138,0.056086168,0.09876568599999999,0.17549604,0.34085056,0.32880154,0.062796682,0.08133401,0.11286648,0.27463198,0.46837091,0.059469905,0.086894728,0.1122683,0.26082122,0.48054588,0.028851084,0.015507432,0.027189057000000003,0.012504521000000001,0.027396301,0.50388044,0.56852275,0.63615829,0.73090202,0.67374504,0.0,0.0
234,227,regis university,39610,3197,1363.0,2.0,6.0,Selective private,1.0,4.0,CO,28900.0,Denver,8031.0,Denver,0.0,274.33333333333303,0.59295261,0.58679026,0.015786842,1.1164982e-05,247153.527357989,121400.0,0.761425270489615,0.038272105,0.058845565,0.11871302,0.22485808,0.55931127,0.37468258,0.24087653,0.085077427,0.0048668487,0.66598207,56689.5230245671,47600.0,49800.0,0.069077395,0.078401498,0.11451036,0.15208229,0.26631221,0.38869366,0.22953007,0.12225627,0.029992729,0.69367623,0.62000251,0.66521096,0.69212514,0.65857792,0.069290869,0.18322374,0.13600177,0.19899409,0.41248950000000006,0.12238891,0.093907125,0.1809058,0.33118087,0.27161732,0.071440354,0.091655821,0.19262955,0.27568018,0.36859408,0.044492558,0.11311824,0.16846627,0.2952804,0.37864247,0.08950675300000001,0.11738669,0.13495719,0.25045937,0.40769002,0.00029172637999999996,0.0009880409300000001,0.051289842,0.042920507000000004,0.025359096,0.48365429,0.66376138,0.57180923,0.62495768,0.57358474,0.0,0.0
235,227,new mexico state university,25666,11575,2657.0,1.0,5.0,Selective public,1.0,4.0,NM,30601.0,El Paso,35013.0,Dona Ana,0.0,3272.6666666666697,0.53544509,0.50467598,0.031813055,0.00081590377,72136.2650902679,59300.0,0.4968725607986,0.17891996,0.20606785,0.22498024,0.22004752,0.16998446,0.069609202,0.027074102000000003,0.0021204583,0.00011307268999999998,0.55261987,39274.2993278449,33500.0,37800.0,0.12306074,0.13378797,0.18123449,0.21038052,0.23223737,0.24235964,0.11253174,0.048312504000000006,0.0069430433,0.5052706,0.5269655,0.55032122,0.57483971,0.60783672,0.15498367,0.22088651,0.25126952,0.19505425,0.17780608,0.13133857,0.20976502,0.23147421,0.24724005,0.18018211,0.13197535,0.17908095,0.21570277,0.23918647,0.23405449,0.13206154,0.15722904,0.18480808,0.25126094,0.27464038,0.11908139999999999,0.13883702,0.16783051,0.21936405,0.35488698,0.0045601609000000005,0.005405200600000001,0.0059394413,0.0046569435,0.015603165,0.41508627,0.45696044,0.51285625,0.55475557,0.58116376,0.0,0.0
236,227,immaculata university,27750,1614,3276.0,2.0,6.0,Selective private,1.0,1.0,PA,19700.0,Philadelphia,42029.0,Chester,0.0,127.333333333333,0.92670155,0.60332799,0.0080032125,0.0,141659.18590477802,92700.0,0.667635937167712,0.057326242,0.098307878,0.16035120000000003,0.3354331,0.34858164,0.15001404,0.061237257,0.0081234714,0.0027878221999999998,0.60715461,44033.568308246104,43100.0,45900.0,0.10716964,0.12788607,0.10854644,0.17424756,0.29335484,0.29596511,0.13094395,0.05163068,0.0082752947,0.50490236,0.66137528,0.62027848,0.62382817,0.58659726,0.10327867,0.23902376,0.38215727,0.13593209,0.13960819,0.10563391,0.081955895,0.11439412,0.33670482,0.36131126,0.1039997,0.10176161,0.20033969,0.29459959,0.29929939,0.11398779999999999,0.087799869,0.1643447,0.32260153,0.31126606,0.16257048,0.11767292,0.15446231,0.2783021,0.28699213,0.0,0.028039182000000003,0.00014979778,0.008551609699999999,0.007534273,0.26458403,0.61372197,0.63360059,0.61779433,0.62825847,0.0,0.0
237,227,seattle pacific university,35646,2702,3788.0,2.0,6.0,Selective private,1.0,4.0,WA,39400.0,Seattle,53033.0,King,0.0,572.666666666667,0.66996509,0.73375297,0.013475233,0.0,157153.332881621,104200.0,0.708663789926225,0.044609308,0.08304030400000001,0.15851249,0.2615037,0.4523342000000001,0.26944461,0.14983012,0.031768221,0.0035208606,0.57563281,50907.877285088,39100.0,47300.0,0.15892838,0.17371234,0.15856268,0.13234316,0.20855582,0.32682598,0.18547624,0.10114780000000001,0.026321841000000002,0.56617689,0.57509434,0.55274379,0.57730418,0.58371907,0.1981201,0.15989123,0.089965455,0.24995102,0.30207223,0.14668497,0.18205285,0.17019317,0.19923925,0.30182979,0.19314873,0.16512187,0.12842019,0.25618908,0.25712007,0.15906912,0.16279687,0.13896477,0.20258434,0.33658484,0.17792141,0.14937286,0.12712052,0.19294377,0.35264143,0.0,0.0073727714,0.022710944,0.03108776,0.030906511,0.62082773,0.72583926,0.74598396,0.73167026,0.74326044,0.0,0.0
238,239,university of south dakota,12942,7103,72.0,1.0,5.0,Selective public,1.0,2.0,SD,26501.0,Brookings,46011.0,Brookings,1.0,4322.0,0.52128643,0.67618221,0.016158605,0.00092672207,87858.3564575139,71600.0,0.572023852462113,0.07432675400000001,0.16032337,0.28361124,0.2966013,0.18513726,0.079625696,0.035849459,0.0039132312,0.0002137078,0.62013221,46333.3537099433,39600.0,41500.0,0.065422967,0.074852079,0.12061916,0.22869213,0.29116777,0.2846688,0.13571845,0.064109042,0.011318855,0.57623702,0.59068328,0.61021221,0.63781351,0.65012693,0.10365909,0.15052702,0.24444397,0.2839703,0.21739958,0.090426281,0.14473461,0.24590677,0.27485678,0.24407558,0.06863127599999999,0.12873808,0.25252637,0.29293761,0.25716671,0.066247471,0.101336,0.2207315,0.30517745,0.30650765,0.07311495400000001,0.10618439,0.18370278,0.28302673,0.35397112,0.012468217,0.006886388199999999,0.0062371674,0.010957007,0.023060137,0.59325695,0.64350885,0.690651,0.68470526,0.70194942,0.0,0.0
240,239,university of indianapolis,33520,4168,1804.0,2.0,6.0,Selective private,1.0,2.0,IN,14200.0,Indianapolis,18097.0,Marion,0.0,498.666666666667,0.6423797,0.66014224,0.0096931811,0.0006829349400000001,100455.188951788,86100.0,0.636433362084277,0.053601928,0.1271763,0.21821749,0.29626992,0.3047342,0.12539627,0.046793453,0.0082277767,0.00014054024,0.61286253,44200.5020001253,40600.0,42000.0,0.07526502,0.081575602,0.12896283,0.20497893,0.32188904,0.26259345,0.10710852,0.047788440999999994,0.010273321,0.53475273,0.56528664,0.6124329000000001,0.60792077,0.65156943,0.12044331,0.23444235,0.15275005,0.31152788,0.18083642,0.09646976,0.20458663,0.20293225,0.25108743,0.24492395,0.07491384400000001,0.11849064,0.25835549999999996,0.2908771,0.25736299,0.07936304799999999,0.11834621,0.20830689,0.35589159,0.23809224,0.075444579,0.096669622,0.17356206,0.34240901,0.31191474,0.012740865,0.010694967,0.0031268825,0.0066941124,0.018260617,0.53082359,0.52133989,0.67226833,0.69134206,0.70179987,0.0,0.0
241,239,university of north carolina greensboro,22564,15995,2976.0,1.0,5.0,Selective public,1.0,3.0,NC,500.0,Greensboro,37081.0,Guilford,0.0,1838.66666666667,0.6992385999999999,0.56667459,0.012650148,0.0005660468,110261.524865165,88700.0,0.643384030800613,0.06784772900000001,0.12807615,0.18553525,0.27529654,0.34324431,0.16624247,0.071927674,0.010757326000000001,0.00035990917,0.57666248,39299.914206966096,36800.0,38900.0,0.092694536,0.10099237,0.14258197,0.22335249,0.32756048,0.20551267,0.088962406,0.041021261,0.0055589657,0.55952817,0.55942643,0.57708031,0.5831368,0.58106214,0.10533378,0.16348961,0.24774103,0.29698649,0.1864491,0.10383485,0.15875594,0.22881803,0.34585053,0.16274063,0.0937059,0.13100696,0.24977261,0.34470186,0.18081272,0.097343728,0.12784788,0.22767474,0.34347233,0.20366128,0.10593855,0.15048826,0.19874473,0.30475184,0.24007666,0.0083428994,0.0028658083,0.0037452162,0.0045037577,0.0078403009,0.38293603,0.45379579,0.57127452,0.60763574,0.60977346,0.0,0.0
242,239,oklahoma city university,32744,1526,3166.0,2.0,6.0,Selective private,1.0,3.0,OK,33803.0,Oklahoma City,40109.0,Oklahoma,0.0,214.5,0.66200465,0.62550265,0.014778396000000001,0.0017118154000000001,123336.59375,101700.0,0.688319683074951,0.070655867,0.088560656,0.16887835,0.22547169,0.44643342,0.21847034,0.11267556,0.015325353,0.00012919996999999998,0.59802622,46771.2747395833,39600.0,43100.0,0.091593757,0.11528783,0.13646109,0.19598547,0.25422922,0.2980364,0.16612919,0.08768191199999999,0.022409172999999998,0.56019956,0.53786385,0.63772863,0.62986571,0.58484823,0.13506047,0.11456989,0.34235516,0.19885422,0.20916021,0.14168249,0.18366496,0.26926258,0.20512518,0.20026486,0.070986852,0.11654918,0.17531686,0.29555422,0.34159297,0.096631505,0.09975557800000001,0.19667239,0.30816832,0.29877222,0.13310318,0.15663226,0.16575532,0.22985969,0.31464961,0.024227506,0.0011783467,0.01173198,0.026199561,0.028457692000000003,0.41711861,0.52537411,0.59948993,0.66381061,0.66883868,1.0,1.0
243,239,edgewood college,31700,1407,3848.0,2.0,6.0,Selective private,1.0,2.0,WI,23100.0,Madison,55025.0,Dane,0.0,217.333333333333,0.71932513,0.6669603000000001,0.01235362,2.2798539999999998e-05,126379.012186062,93300.0,0.667647928913678,0.059073350999999996,0.095309764,0.16072083,0.31896877,0.36592734,0.18998209,0.11763548,0.022895298999999997,2.5474004e-05,0.60667574,43739.2443682899,40500.0,43900.0,0.086933784,0.097119555,0.1406683,0.17698011,0.31155509,0.27367702,0.12944064,0.062823988,0.011131575,0.55340892,0.58167064,0.63777399,0.60220027,0.61203003,0.07624162,0.21373676,0.2755532,0.22534502,0.2091234,0.12148409,0.10132691,0.22565079,0.29642627,0.25511193,0.068401113,0.12707637,0.22624558,0.23695673,0.34132019,0.09075895699999999,0.17283946,0.15136312,0.32960029999999996,0.25543821,0.11230186,0.11704645,0.14908163,0.34644794,0.27512205,0.00038593612000000003,0.0,0.038395397000000005,0.009354169499999999,0.005340264599999999,0.65852678,0.62472618,0.63601142,0.68576342,0.676525,0.0,0.0
